dataelement,period,orgunit,categoryoptioncombo,attributeoptioncombo,value,storedby,lastupdated,comment,followup,deleted
JhvC7ZR9hUe,202201,IswqGyDbcgm,Crc5reUlspd,Lf2Axb9E6B4,69,hmis.abarilela,2022-02-09T12:12:43.749+0000,,false
QHnwKs2OUZv,202201,IswqGyDbcgm,Crc5reUlspd,Lf2Axb9E6B4,45,hmis.abarilela,2022-02-09T12:13:47.152+0000,,false
wUDxFVBapIc,202201,Sj7ljAIcmjq,Crc5reUlspd,Lf2Axb9E6B4,65,hmis.asamuk,2022-02-07T16:51:45.196+0000,,false
SPADxEItrIQ,202201,Sj7ljAIcmjq,Crc5reUlspd,Lf2Axb9E6B4,1,hmis.asamuk,2022-02-07T16:56:36.217+0000,,false
WIJ0fbjLIJh,202201,Sj7ljAIcmjq,Crc5reUlspd,Lf2Axb9E6B4,1,hmis.asamuk,2022-02-07T16:54:12.090+0000,,false
LR8778hLH8U,202201,Sj7ljAIcmjq,Crc5reUlspd,Lf2Axb9E6B4,11,hmis.asamuk,2022-02-07T16:54:49.541+0000,,false
Rw3b8mGkyfh,202201,Sj7ljAIcmjq,Crc5reUlspd,Lf2Axb9E6B4,2,hmis.asamuk,2022-02-07T16:56:03.379+0000,,false
P2wDiYT9Ldr,202201,Sj7ljAIcmjq,Crc5reUlspd,Lf2Axb9E6B4,2,hmis.asamuk,2022-02-07T16:58:26.756+0000,,false
aU0n2RXwQJC,202201,Sj7ljAIcmjq,Crc5reUlspd,Lf2Axb9E6B4,1,hmis.asamuk,2022-02-07T16:50:21.175+0000,,false
LiSyn6bblsc,202201,Sj7ljAIcmjq,Crc5reUlspd,Lf2Axb9E6B4,2,hmis.asamuk,2022-02-07T16:53:05.205+0000,,false
FPXwKGEV96K,202201,Sj7ljAIcmjq,Crc5reUlspd,Lf2Axb9E6B4,5,hmis.asamuk,2022-02-07T16:54:24.501+0000,,false
sv6SeKroHPV,202201,Sj7ljAIcmjq,Crc5reUlspd,Lf2Axb9E6B4,101,hmis.asamuk,2022-02-07T16:49:41.394+0000,,false
D9A0afrTYPw,202201,Sj7ljAIcmjq,Crc5reUlspd,Lf2Axb9E6B4,65,hmis.asamuk,2022-02-07T16:51:25.823+0000,,false
sQ4EexvvhVe,202201,Sj7ljAIcmjq,Crc5reUlspd,Lf2Axb9E6B4,2,hmis.asamuk,2022-02-07T16:50:09.087+0000,,false
y6ofkvr4JP8,202201,Sj7ljAIcmjq,Crc5reUlspd,Lf2Axb9E6B4,1,hmis.asamuk,2022-02-07T16:55:23.880+0000,,false
hTBgki6DhH4,202201,Sj7ljAIcmjq,Crc5reUlspd,Lf2Axb9E6B4,1,hmis.asamuk,2022-02-07T17:02:16.496+0000,,false
uqferbMcOHI,202201,Sj7ljAIcmjq,Crc5reUlspd,Lf2Axb9E6B4,1,hmis.asamuk,2022-02-07T16:57:52.657+0000,,false
eJ6uwSt5TEp,202201,Sj7ljAIcmjq,Crc5reUlspd,Lf2Axb9E6B4,114,hmis.asamuk,2022-02-07T17:04:21.821+0000,,false
P6HSldZtd8j,202201,Sj7ljAIcmjq,Crc5reUlspd,Lf2Axb9E6B4,1,hmis.asamuk,2022-02-07T16:59:55.168+0000,,false
JhvC7ZR9hUe,202201,Sj7ljAIcmjq,Crc5reUlspd,Lf2Axb9E6B4,89,hmis.asamuk,2022-02-07T16:51:02.052+0000,,false
QHnwKs2OUZv,202201,Sj7ljAIcmjq,Crc5reUlspd,Lf2Axb9E6B4,65,hmis.asamuk,2022-02-07T16:52:02.566+0000,,false
wUDxFVBapIc,202201,o7CJeTwDapk,Crc5reUlspd,Lf2Axb9E6B4,6,hmis.amuria1,2022-02-07T06:18:48.472+0000,,false
LR8778hLH8U,202201,o7CJeTwDapk,Crc5reUlspd,Lf2Axb9E6B4,1,hmis.amuria1,2022-02-07T06:19:34.802+0000,,false
sv6SeKroHPV,202201,o7CJeTwDapk,Crc5reUlspd,Lf2Axb9E6B4,7,hmis.amuria1,2022-02-07T06:16:40.602+0000,,false
D9A0afrTYPw,202201,o7CJeTwDapk,Crc5reUlspd,Lf2Axb9E6B4,6,hmis.amuria1,2022-02-07T06:18:40.567+0000,,false
JhvC7ZR9hUe,202201,o7CJeTwDapk,Crc5reUlspd,Lf2Axb9E6B4,7,hmis.amuria1,2022-02-07T06:18:30.004+0000,,false
QHnwKs2OUZv,202201,o7CJeTwDapk,Crc5reUlspd,Lf2Axb9E6B4,6,hmis.amuria1,2022-02-07T06:18:58.187+0000,,false
wUDxFVBapIc,202201,UiGav1NitiR,Crc5reUlspd,Lf2Axb9E6B4,28,hmis.amuria1,2022-02-10T13:11:24.544+0000,,false
FPXwKGEV96K,202201,UiGav1NitiR,Crc5reUlspd,Lf2Axb9E6B4,5,hmis.amuria1,2022-02-10T13:13:13.196+0000,,false
sv6SeKroHPV,202201,UiGav1NitiR,Crc5reUlspd,Lf2Axb9E6B4,36,hmis.amuria1,2022-02-10T13:09:46.074+0000,,false
D9A0afrTYPw,202201,UiGav1NitiR,Crc5reUlspd,Lf2Axb9E6B4,28,biostat.amuria,2022-02-18T12:02:24.241+0000,,false
y6ofkvr4JP8,202201,UiGav1NitiR,Crc5reUlspd,Lf2Axb9E6B4,2,hmis.amuria1,2022-02-10T13:13:42.436+0000,,false
JhvC7ZR9hUe,202201,UiGav1NitiR,Crc5reUlspd,Lf2Axb9E6B4,37,hmis.amuria1,2022-02-10T13:10:10.392+0000,,false
QHnwKs2OUZv,202201,UiGav1NitiR,Crc5reUlspd,Lf2Axb9E6B4,28,hmis.amuria1,2022-02-10T13:11:40.998+0000,,false
wUDxFVBapIc,202201,a4Cp1oW19Lo,Crc5reUlspd,Lf2Axb9E6B4,57,hmis.wera,2022-02-11T15:44:01.245+0000,,false
WIJ0fbjLIJh,202201,a4Cp1oW19Lo,Crc5reUlspd,Lf2Axb9E6B4,10,hmis.wera,2022-02-11T15:48:14.711+0000,,false
LR8778hLH8U,202201,a4Cp1oW19Lo,Crc5reUlspd,Lf2Axb9E6B4,30,hmis.wera,2022-02-11T15:49:17.349+0000,,false
FPXwKGEV96K,202201,a4Cp1oW19Lo,Crc5reUlspd,Lf2Axb9E6B4,4,hmis.wera,2022-02-11T15:48:46.936+0000,,false
sv6SeKroHPV,202201,a4Cp1oW19Lo,Crc5reUlspd,Lf2Axb9E6B4,84,hmis.wera,2022-02-11T15:36:24.251+0000,,false
D9A0afrTYPw,202201,a4Cp1oW19Lo,Crc5reUlspd,Lf2Axb9E6B4,57,hmis.wera,2022-02-11T15:43:03.843+0000,,false
y6ofkvr4JP8,202201,a4Cp1oW19Lo,Crc5reUlspd,Lf2Axb9E6B4,3,hmis.wera,2022-02-11T15:50:09.231+0000,,false
eJ6uwSt5TEp,202201,a4Cp1oW19Lo,Crc5reUlspd,Lf2Axb9E6B4,13,hmis.wera,2022-02-11T16:07:22.360+0000,,false
JhvC7ZR9hUe,202201,a4Cp1oW19Lo,Crc5reUlspd,Lf2Axb9E6B4,84,hmis.wera,2022-02-11T15:41:52.523+0000,,false
QHnwKs2OUZv,202201,a4Cp1oW19Lo,Crc5reUlspd,Lf2Axb9E6B4,57,hmis.wera,2022-02-11T15:44:33.046+0000,,false
wUDxFVBapIc,202201,lFzxlKU9GDe,Crc5reUlspd,Lf2Axb9E6B4,36,hmis.wera,2022-02-11T17:06:24.246+0000,,false
SPADxEItrIQ,202201,lFzxlKU9GDe,Crc5reUlspd,Lf2Axb9E6B4,1,hmis.wera,2022-02-11T17:33:29.272+0000,,false
LR8778hLH8U,202201,lFzxlKU9GDe,Crc5reUlspd,Lf2Axb9E6B4,22,hmis.wera,2022-02-11T17:30:49.419+0000,,false
XzmwRedvq4X,202201,lFzxlKU9GDe,Crc5reUlspd,Lf2Axb9E6B4,1,hmis.wera,2022-02-11T17:39:04.449+0000,,false
FPXwKGEV96K,202201,lFzxlKU9GDe,Crc5reUlspd,Lf2Axb9E6B4,1,hmis.wera,2022-02-11T17:30:00.983+0000,,false
sv6SeKroHPV,202201,lFzxlKU9GDe,Crc5reUlspd,Lf2Axb9E6B4,59,hmis.wera,2022-02-11T16:44:05.770+0000,,false
D9A0afrTYPw,202201,lFzxlKU9GDe,Crc5reUlspd,Lf2Axb9E6B4,36,hmis.wera,2022-02-11T17:00:14.103+0000,,false
eJ6uwSt5TEp,202201,lFzxlKU9GDe,Crc5reUlspd,Lf2Axb9E6B4,4,hmis.wera,2022-02-11T17:40:23.882+0000,,false
JhvC7ZR9hUe,202201,lFzxlKU9GDe,Crc5reUlspd,Lf2Axb9E6B4,57,hmis.wera,2022-02-11T16:48:20.579+0000,,false
QHnwKs2OUZv,202201,lFzxlKU9GDe,Crc5reUlspd,Lf2Axb9E6B4,36,hmis.wera,2022-02-11T17:07:05.851+0000,,false
m8Vi9AE8uD1,202201,lGdKcxEQz4E,Crc5reUlspd,Lf2Axb9E6B4,1,hmis.amuria1,2022-02-03T09:21:37.233+0000,,false
wUDxFVBapIc,202201,lGdKcxEQz4E,Crc5reUlspd,Lf2Axb9E6B4,53,hmis.amuria1,2022-02-03T09:17:27.474+0000,,false
WIJ0fbjLIJh,202201,lGdKcxEQz4E,Crc5reUlspd,Lf2Axb9E6B4,3,hmis.amuria1,2022-02-03T09:18:38.491+0000,,false
LR8778hLH8U,202201,lGdKcxEQz4E,Crc5reUlspd,Lf2Axb9E6B4,26,hmis.amuria1,2022-02-03T09:19:21.963+0000,,false
iOfjzBlv7TQ,202201,lGdKcxEQz4E,Crc5reUlspd,Lf2Axb9E6B4,1,hmis.amuria1,2022-02-03T09:23:52.029+0000,,false
aU0n2RXwQJC,202201,lGdKcxEQz4E,Crc5reUlspd,Lf2Axb9E6B4,0,hmis.amuria1,2022-02-03T09:14:44.046+0000,,false
LiSyn6bblsc,202201,lGdKcxEQz4E,Crc5reUlspd,Lf2Axb9E6B4,2,hmis.amuria1,2022-02-03T09:17:57.078+0000,,false
vC9pW0FEvd2,202201,lGdKcxEQz4E,Crc5reUlspd,Lf2Axb9E6B4,0,hmis.amuria1,2022-02-03T09:14:41.960+0000,,false
sv6SeKroHPV,202201,lGdKcxEQz4E,Crc5reUlspd,Lf2Axb9E6B4,77,hmis.amuria1,2022-02-03T09:14:09.804+0000,,false
D9A0afrTYPw,202201,lGdKcxEQz4E,Crc5reUlspd,Lf2Axb9E6B4,53,hmis.amuria1,2022-02-03T09:17:11.787+0000,,false
sQ4EexvvhVe,202201,lGdKcxEQz4E,Crc5reUlspd,Lf2Axb9E6B4,0,hmis.amuria1,2022-02-03T09:14:25.618+0000,,false
eJ6uwSt5TEp,202201,lGdKcxEQz4E,Crc5reUlspd,Lf2Axb9E6B4,4,hmis.amuria1,2022-02-03T09:25:43.406+0000,,false
JhvC7ZR9hUe,202201,lGdKcxEQz4E,Crc5reUlspd,Lf2Axb9E6B4,77,hmis.amuria1,2022-02-03T09:16:53.964+0000,,false
QHnwKs2OUZv,202201,lGdKcxEQz4E,Crc5reUlspd,Lf2Axb9E6B4,53,hmis.amuria1,2022-02-03T09:17:39.215+0000,,false
sYJTvmD4xA8,202201,oRHreBW5Tyr,Crc5reUlspd,Lf2Axb9E6B4,1,hmis.amuria1,2022-02-13T10:13:27.991+0000,,false
wUDxFVBapIc,202201,oRHreBW5Tyr,Crc5reUlspd,Lf2Axb9E6B4,19,hmis.amuria1,2022-02-13T10:06:44.814+0000,,false
LR8778hLH8U,202201,oRHreBW5Tyr,Crc5reUlspd,Lf2Axb9E6B4,4,hmis.amuria1,2022-02-13T10:08:41.231+0000,,false
P2wDiYT9Ldr,202201,oRHreBW5Tyr,Crc5reUlspd,Lf2Axb9E6B4,1,hmis.amuria1,2022-02-13T10:11:22.696+0000,,false
iOfjzBlv7TQ,202201,oRHreBW5Tyr,Crc5reUlspd,Lf2Axb9E6B4,4,hmis.amuria1,2022-02-13T10:13:05.877+0000,,false
OaRxaiaFBsA,202201,oRHreBW5Tyr,Crc5reUlspd,Lf2Axb9E6B4,2,hmis.amuria1,2022-02-13T10:11:54.849+0000,,false
MIzh6JUSxX9,202201,oRHreBW5Tyr,Crc5reUlspd,Lf2Axb9E6B4,1,hmis.amuria1,2022-02-13T10:07:29.467+0000,,false
sv6SeKroHPV,202201,oRHreBW5Tyr,Crc5reUlspd,Lf2Axb9E6B4,118,hmis.amuria1,2022-02-15T06:17:49.732+0000,,false
D9A0afrTYPw,202201,oRHreBW5Tyr,Crc5reUlspd,Lf2Axb9E6B4,19,hmis.amuria1,2022-02-13T10:06:32.286+0000,,false
m68a9ZrLHQO,202201,oRHreBW5Tyr,Crc5reUlspd,Lf2Axb9E6B4,3,hmis.amuria1,2022-02-13T10:10:42.564+0000,,false
sQ4EexvvhVe,202201,oRHreBW5Tyr,Crc5reUlspd,Lf2Axb9E6B4,0,hmis.amuria1,2022-02-15T06:18:12.091+0000,,false
y6ofkvr4JP8,202201,oRHreBW5Tyr,Crc5reUlspd,Lf2Axb9E6B4,4,hmis.amuria1,2022-02-13T10:09:04.857+0000,,false
dm8YiC5eEsh,202201,oRHreBW5Tyr,Crc5reUlspd,Lf2Axb9E6B4,6,hmis.amuria1,2022-02-13T10:09:51.123+0000,,false
A1ai9kREPra,202201,oRHreBW5Tyr,Crc5reUlspd,Lf2Axb9E6B4,1,hmis.amuria1,2022-02-13T10:14:05.151+0000,,false
uqferbMcOHI,202201,oRHreBW5Tyr,Crc5reUlspd,Lf2Axb9E6B4,1,hmis.amuria1,2022-02-13T10:10:54.139+0000,,false
eJ6uwSt5TEp,202201,oRHreBW5Tyr,Crc5reUlspd,Lf2Axb9E6B4,16,hmis.amuria1,2022-02-13T10:15:45.223+0000,,false
ywfVj7F30Ts,202201,oRHreBW5Tyr,Crc5reUlspd,Lf2Axb9E6B4,1,hmis.amuria1,2022-02-13T10:08:55.475+0000,,false
P6HSldZtd8j,202201,oRHreBW5Tyr,Crc5reUlspd,Lf2Axb9E6B4,4,hmis.amuria1,2022-02-13T10:12:11.697+0000,,false
JhvC7ZR9hUe,202201,oRHreBW5Tyr,Crc5reUlspd,Lf2Axb9E6B4,37,hmis.amuria1,2022-02-13T10:06:15.339+0000,,false
QHnwKs2OUZv,202201,oRHreBW5Tyr,Crc5reUlspd,Lf2Axb9E6B4,19,hmis.amuria1,2022-02-13T10:06:55.227+0000,,false
wUDxFVBapIc,202201,FuaPeRISYBk,Crc5reUlspd,Lf2Axb9E6B4,2,hmis.amuria1,2022-02-10T12:44:24.277+0000,,false
sv6SeKroHPV,202201,FuaPeRISYBk,Crc5reUlspd,Lf2Axb9E6B4,4,hmis.amuria1,2022-02-10T12:42:23.960+0000,,false
D9A0afrTYPw,202201,FuaPeRISYBk,Crc5reUlspd,Lf2Axb9E6B4,2,hmis.amuria1,2022-02-10T12:44:10.712+0000,,false
sQ4EexvvhVe,202201,FuaPeRISYBk,Crc5reUlspd,Lf2Axb9E6B4,0,hmis.amuria1,2022-02-10T12:43:05.248+0000,,false
JhvC7ZR9hUe,202201,FuaPeRISYBk,Crc5reUlspd,Lf2Axb9E6B4,2,hmis.amuria1,2022-02-10T12:43:54.051+0000,,false
QHnwKs2OUZv,202201,FuaPeRISYBk,Crc5reUlspd,Lf2Axb9E6B4,2,hmis.amuria1,2022-02-10T12:44:41.835+0000,,false
wUDxFVBapIc,202201,a8uXeqmtFD9,Crc5reUlspd,Lf2Axb9E6B4,38,hmis.amucu,2022-02-11T07:59:21.419+0000,,false
WIJ0fbjLIJh,202201,a8uXeqmtFD9,Crc5reUlspd,Lf2Axb9E6B4,3,hmis.amucu,2022-02-11T08:11:30.115+0000,,false
LR8778hLH8U,202201,a8uXeqmtFD9,Crc5reUlspd,Lf2Axb9E6B4,16,hmis.amucu,2022-02-11T08:03:05.683+0000,,false
P2wDiYT9Ldr,202201,a8uXeqmtFD9,Crc5reUlspd,Lf2Axb9E6B4,1,hmis.amucu,2022-02-11T08:05:37.362+0000,,false
EeUWzpLdAcO,202201,a8uXeqmtFD9,Crc5reUlspd,Lf2Axb9E6B4,1,hmis.amucu,2022-02-11T08:04:21.642+0000,,false
sv6SeKroHPV,202201,a8uXeqmtFD9,Crc5reUlspd,Lf2Axb9E6B4,51,hmis.amucu,2022-02-11T07:57:34.385+0000,,false
D9A0afrTYPw,202201,a8uXeqmtFD9,Crc5reUlspd,Lf2Axb9E6B4,38,hmis.amucu,2022-02-11T07:58:56.000+0000,,false
eJ6uwSt5TEp,202201,a8uXeqmtFD9,Crc5reUlspd,Lf2Axb9E6B4,2,hmis.amucu,2022-02-11T08:09:15.566+0000,,false
P6HSldZtd8j,202201,a8uXeqmtFD9,Crc5reUlspd,Lf2Axb9E6B4,1,hmis.amucu,2022-02-11T08:06:30.133+0000,,false
JhvC7ZR9hUe,202201,a8uXeqmtFD9,Crc5reUlspd,Lf2Axb9E6B4,50,hmis.amucu,2022-02-11T07:58:30.474+0000,,false
QHnwKs2OUZv,202201,a8uXeqmtFD9,Crc5reUlspd,Lf2Axb9E6B4,38,hmis.amucu,2022-02-11T07:59:49.829+0000,,false
Cd993CsXVlM,202201,jcEuyATQbMK,Crc5reUlspd,Lf2Axb9E6B4,1,hmis.stclaire,2022-02-16T02:43:29.126+0000,,false
wUDxFVBapIc,202201,jcEuyATQbMK,Crc5reUlspd,Lf2Axb9E6B4,20,hmis.stclaire,2022-02-12T11:11:05.211+0000,,false
WIJ0fbjLIJh,202201,jcEuyATQbMK,Crc5reUlspd,Lf2Axb9E6B4,2,hmis.stclaire,2022-02-16T02:43:33.915+0000,,false
LR8778hLH8U,202201,jcEuyATQbMK,Crc5reUlspd,Lf2Axb9E6B4,3,hmis.stclaire,2022-02-16T02:43:38.469+0000,,false
Rw3b8mGkyfh,202201,jcEuyATQbMK,Crc5reUlspd,Lf2Axb9E6B4,2,hmis.stclaire,2022-02-16T02:43:51.739+0000,,false
MvVq34jGsmP,202201,jcEuyATQbMK,Crc5reUlspd,Lf2Axb9E6B4,4,hmis.stclaire,2022-02-16T02:43:49.846+0000,,false
EeUWzpLdAcO,202201,jcEuyATQbMK,Crc5reUlspd,Lf2Axb9E6B4,1,hmis.stclaire,2022-02-16T02:43:48.815+0000,,false
LiSyn6bblsc,202201,jcEuyATQbMK,Crc5reUlspd,Lf2Axb9E6B4,1,hmis.stclaire,2022-02-16T02:43:31.016+0000,,false
vC9pW0FEvd2,202201,jcEuyATQbMK,Crc5reUlspd,Lf2Axb9E6B4,2,hmis.stclaire,2022-02-12T11:07:57.098+0000,,false
sv6SeKroHPV,202201,jcEuyATQbMK,Crc5reUlspd,Lf2Axb9E6B4,47,hmis.stclaire,2022-02-12T11:07:10.398+0000,,false
D9A0afrTYPw,202201,jcEuyATQbMK,Crc5reUlspd,Lf2Axb9E6B4,20,hmis.stclaire,2022-02-12T11:10:11.717+0000,,false
y6ofkvr4JP8,202201,jcEuyATQbMK,Crc5reUlspd,Lf2Axb9E6B4,1,hmis.stclaire,2022-02-16T02:43:43.515+0000,,false
dm8YiC5eEsh,202201,jcEuyATQbMK,Crc5reUlspd,Lf2Axb9E6B4,1,hmis.stclaire,2022-02-16T02:43:53.077+0000,,false
ywfVj7F30Ts,202201,jcEuyATQbMK,Crc5reUlspd,Lf2Axb9E6B4,1,hmis.stclaire,2022-02-16T02:43:41.406+0000,,false
P6HSldZtd8j,202201,jcEuyATQbMK,Crc5reUlspd,Lf2Axb9E6B4,1,hmis.stclaire,2022-02-16T02:43:54.395+0000,,false
JhvC7ZR9hUe,202201,jcEuyATQbMK,Crc5reUlspd,Lf2Axb9E6B4,29,hmis.stclaire,2022-02-12T11:09:26.729+0000,,false
QHnwKs2OUZv,202201,jcEuyATQbMK,Crc5reUlspd,Lf2Axb9E6B4,20,hmis.stclaire,2022-02-12T11:11:46.645+0000,,false
wUDxFVBapIc,202201,N8L6gKVGOCM,Crc5reUlspd,Lf2Axb9E6B4,1,hmis.amucu,2022-02-07T08:25:54.694+0000,,false
sv6SeKroHPV,202201,N8L6gKVGOCM,Crc5reUlspd,Lf2Axb9E6B4,3,hmis.amucu,2022-02-07T08:23:57.015+0000,,false
D9A0afrTYPw,202201,N8L6gKVGOCM,Crc5reUlspd,Lf2Axb9E6B4,1,hmis.amucu,2022-02-07T08:25:49.472+0000,,false
eJ6uwSt5TEp,202201,N8L6gKVGOCM,Crc5reUlspd,Lf2Axb9E6B4,2,hmis.amucu,2022-02-07T10:38:33.300+0000,,false
JhvC7ZR9hUe,202201,N8L6gKVGOCM,Crc5reUlspd,Lf2Axb9E6B4,3,hmis.amucu,2022-02-07T08:24:57.537+0000,,false
QHnwKs2OUZv,202201,N8L6gKVGOCM,Crc5reUlspd,Lf2Axb9E6B4,1,hmis.amucu,2022-02-07T08:25:53.858+0000,,false
wUDxFVBapIc,202201,yZP0DwhrfR8,Crc5reUlspd,Lf2Axb9E6B4,25,hmis.amuria1,2022-02-11T09:14:35.189+0000,,false
LR8778hLH8U,202201,yZP0DwhrfR8,Crc5reUlspd,Lf2Axb9E6B4,12,hmis.amuria1,2022-02-11T09:19:57.902+0000,,false
EeUWzpLdAcO,202201,yZP0DwhrfR8,Crc5reUlspd,Lf2Axb9E6B4,1,hmis.amuria1,2022-02-11T09:23:28.253+0000,,false
sv6SeKroHPV,202201,yZP0DwhrfR8,Crc5reUlspd,Lf2Axb9E6B4,51,hmis.amuria1,2022-02-11T09:08:20.059+0000,,false
D9A0afrTYPw,202201,yZP0DwhrfR8,Crc5reUlspd,Lf2Axb9E6B4,25,hmis.amuria1,2022-02-11T09:12:27.316+0000,,false
JhvC7ZR9hUe,202201,yZP0DwhrfR8,Crc5reUlspd,Lf2Axb9E6B4,51,hmis.amuria1,2022-02-11T09:11:23.585+0000,,false
QHnwKs2OUZv,202201,yZP0DwhrfR8,Crc5reUlspd,Lf2Axb9E6B4,25,hmis.amuria1,2022-02-11T09:15:24.296+0000,,false
LwMHVYBkzx9,202201,yV1l7X3U9ZG,QzcaaLV5dVM,Lf2Axb9E6B4,137,hmis.amuria1,2022-02-17T08:55:37.009+0000,,false
LwMHVYBkzx9,202201,cd8AJF2SV0o,QzcaaLV5dVM,Lf2Axb9E6B4,1,Sorotiprisons.hcIII0002,2022-02-04T06:24:27.727+0000,,false
LwMHVYBkzx9,202201,WmoemTft5Bj,QzcaaLV5dVM,Lf2Axb9E6B4,27,hmis.orungo,2022-02-14T11:29:10.551+0000,,false
LwMHVYBkzx9,202201,M864p5iRGub,QzcaaLV5dVM,Lf2Axb9E6B4,6,hmis.adakun,2022-02-04T11:17:48.490+0000,,false
LwMHVYBkzx9,202201,AECp7SuwokS,QzcaaLV5dVM,Lf2Axb9E6B4,7,hmis.stmichael,2022-02-07T13:14:04.887+0000,,false
LwMHVYBkzx9,202201,dmsWl4MpI5p,QzcaaLV5dVM,Lf2Axb9E6B4,17,hmis.morungatuny,2022-02-11T12:15:43.498+0000,,false
LwMHVYBkzx9,202201,kwd5xyrWwvO,QzcaaLV5dVM,Lf2Axb9E6B4,46,hmis.amuria1,2022-02-11T07:09:34.629+0000,,false
LwMHVYBkzx9,202201,VVGxBCCP2jE,QzcaaLV5dVM,Lf2Axb9E6B4,56,hmis.abarilela,2022-02-09T11:44:45.659+0000,,false
LwMHVYBkzx9,202201,FxdgLy07xN4,QzcaaLV5dVM,Lf2Axb9E6B4,43,hmis.morungatuny,2022-02-11T15:24:51.809+0000,,false
vSaFiVhebVQ,202201,RUGDBdVZ6oS,QzcaaLV5dVM,Lf2Axb9E6B4,1,hmis.orungo,2022-02-07T12:35:46.077+0000,,false
LwMHVYBkzx9,202201,wz2IJXrulbx,QzcaaLV5dVM,Lf2Axb9E6B4,25,hmis.amuria1,2022-02-08T10:46:35.581+0000,,false
LwMHVYBkzx9,202201,ZoRb6AcV4MY,QzcaaLV5dVM,Lf2Axb9E6B4,40,hmis.amuria1,2022-02-11T05:46:30.886+0000,,false
LwMHVYBkzx9,202201,l5C1tkKf11K,QzcaaLV5dVM,Lf2Axb9E6B4,14,hmis.ongutoi,2022-02-17T04:55:02.372+0000,,false
LwMHVYBkzx9,202201,IswqGyDbcgm,QzcaaLV5dVM,Lf2Axb9E6B4,65,hmis.abarilela,2022-02-09T12:23:06.300+0000,,false
LwMHVYBkzx9,202201,Sj7ljAIcmjq,QzcaaLV5dVM,Lf2Axb9E6B4,92,hmis.asamuk,2022-02-07T17:05:29.367+0000,,false
vSaFiVhebVQ,202201,o7CJeTwDapk,QzcaaLV5dVM,Lf2Axb9E6B4,6,hmis.amuria1,2022-02-07T06:21:13.086+0000,,false
LwMHVYBkzx9,202201,UiGav1NitiR,QzcaaLV5dVM,Lf2Axb9E6B4,10,hmis.amuria1,2022-02-10T13:15:56.489+0000,,false
LwMHVYBkzx9,202201,a4Cp1oW19Lo,QzcaaLV5dVM,Lf2Axb9E6B4,58,hmis.wera,2022-02-11T16:07:55.564+0000,,false
LwMHVYBkzx9,202201,lFzxlKU9GDe,QzcaaLV5dVM,Lf2Axb9E6B4,49,hmis.wera,2022-02-11T17:41:16.373+0000,,false
LwMHVYBkzx9,202201,lGdKcxEQz4E,QzcaaLV5dVM,Lf2Axb9E6B4,55,hmis.amuria1,2022-02-03T09:26:05.460+0000,,false
LwMHVYBkzx9,202201,oRHreBW5Tyr,QzcaaLV5dVM,Lf2Axb9E6B4,86,hmis.amuria1,2022-02-15T06:23:24.778+0000,,false
LwMHVYBkzx9,202201,FuaPeRISYBk,QzcaaLV5dVM,Lf2Axb9E6B4,8,hmis.amuria1,2022-02-10T12:51:09.413+0000,,false
LwMHVYBkzx9,202201,a8uXeqmtFD9,QzcaaLV5dVM,Lf2Axb9E6B4,32,hmis.amucu,2022-02-11T08:09:50.882+0000,,false
LwMHVYBkzx9,202201,jcEuyATQbMK,QzcaaLV5dVM,Lf2Axb9E6B4,48,hmis.stclaire,2022-02-16T02:43:59.301+0000,,false
LwMHVYBkzx9,202201,N8L6gKVGOCM,QzcaaLV5dVM,Lf2Axb9E6B4,7,hmis.amucu,2022-02-07T10:38:34.752+0000,,false
LwMHVYBkzx9,202201,yZP0DwhrfR8,QzcaaLV5dVM,Lf2Axb9E6B4,33,hmis.amuria1,2022-02-11T09:29:46.314+0000,,false
wUDxFVBapIc,202201,yV1l7X3U9ZG,F1rms8f9I9a,Lf2Axb9E6B4,80,hmis.amuria1,2022-02-17T08:47:27.711+0000,,false
WIJ0fbjLIJh,202201,yV1l7X3U9ZG,F1rms8f9I9a,Lf2Axb9E6B4,3,hmis.amuria1,2022-02-17T08:48:53.937+0000,,false
LR8778hLH8U,202201,yV1l7X3U9ZG,F1rms8f9I9a,Lf2Axb9E6B4,41,hmis.amuria1,2022-02-17T08:49:23.707+0000,,false
PgLUhukgbZu,202201,yV1l7X3U9ZG,F1rms8f9I9a,Lf2Axb9E6B4,1,hmis.amuria1,2022-02-17T08:52:21.800+0000,,false
LiSyn6bblsc,202201,yV1l7X3U9ZG,F1rms8f9I9a,Lf2Axb9E6B4,4,hmis.amuria1,2022-02-17T08:48:17.270+0000,,false
FPXwKGEV96K,202201,yV1l7X3U9ZG,F1rms8f9I9a,Lf2Axb9E6B4,10,hmis.amuria1,2022-02-17T08:49:03.386+0000,,false
sv6SeKroHPV,202201,yV1l7X3U9ZG,F1rms8f9I9a,Lf2Axb9E6B4,137,hmis.amuria1,2022-02-17T08:46:05.076+0000,,false
D9A0afrTYPw,202201,yV1l7X3U9ZG,F1rms8f9I9a,Lf2Axb9E6B4,80,hmis.amuria1,2022-02-17T08:47:09.727+0000,,false
y6ofkvr4JP8,202201,yV1l7X3U9ZG,F1rms8f9I9a,Lf2Axb9E6B4,7,hmis.amuria1,2022-02-17T08:49:52.839+0000,,false
